Type,"IBM Product",VRM,PID,"Licence Type",MTM,GA,"GA #",EOM,"EOM #",EOD,"EOD #",EOS,"EOS #","End All Support","Eligible service","Lifecycle Policy",Exception,Comments,"More Info URL","Last modified"
HW,"IBM Tape Drive (3599-025)",N/A,N/A,,3599025,2006-09-14,,2009-12-31,,N/A,N/A,,,,,W,0,,,12-13-2023
HW,"IBM RS/6000 560 Server (7013-560)",N/A,N/A,,7013560,1992-01-21,,1993-12-21,,N/A,N/A,,,,,W,0,,,12-13-2023
HW,"AS/400 Series Server (9402-42E)",N/A,N/A,,940242E,1986-06-17,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"Model 510 System Unit (9406-510)",N/A,N/A,,9406510,1995-06-15,,1998-07-15,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 800 (2066-0B1)",N/A,N/A,,20660B1,2002-03-29,,2005-09-14,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM RS/6000 Color Console (6091-019) - Withdrawal notification",N/A,N/A,,6091019,2003-10-01,,1993-05-08,,N/A,N/A,2003-09-30,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-1C5) - Withdrawal notification",N/A,N/A,,20641C5,2000-10-03,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-112) - Withdrawal notification",N/A,N/A,,2064112,2000-10-03,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-113) - Withdrawal notification",N/A,N/A,,2064113,2000-10-03,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-2C2)",N/A,N/A,,20642C2,2002-05-15,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-2C6) - Withdrawal notification",N/A,N/A,,20642C6,2002-04-30,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-210)",N/A,N/A,,2064210,2002-04-30,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-215)",N/A,N/A,,2064215,2002-04-30,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"9221 ES/9000 PROC - Withdrawal notification",N/A,N/A,,9221130,1990-08-17,,1998-12-30,,N/A,N/A,2003-12-31,,,,W,0,,,01-25-2024
HW,"PW9125 1000VA 110-127 LV NA - Withdrawal notification",N/A,N/A,,9910P10,1999-01-01,,2018-04-10,73326,N/A,N/A,2018-04-24,73326,,,W,0,,,01-25-2024
HW,"AS/400 Series Server (9406-S30)",N/A,N/A,,9406S30,1997-08-15,,2000-05-15,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 800 (2066-003)",N/A,N/A,,2066003,2002-03-29,,2005-09-14,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"ES CONNECTION DIRECTOR",N/A,N/A,,9032002,1992-03-31,,1995-01-31,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-1C4)",N/A,N/A,,20641C4,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-1C7)",N/A,N/A,,20641C7,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-107)",N/A,N/A,,2064107,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-110)",N/A,N/A,,2064110,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-2C3)",N/A,N/A,,20642C3,2002-05-15,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-214)",N/A,N/A,,2064214,2002-05-15,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-2C8) - Withdrawal notification",N/A,N/A,,20642C8,2002-05-15,,2006-06-30,,N/A,N/A,2014-12-31,,,,W,0,,,01-25-2024
HW,"S/390 Six-Way Processor - Withdrawal notification",N/A,N/A,,9672R66,1998-09-30,,2003-12-31,,N/A,N/A,2010-12-31,,,,W,0,,,01-25-2024
HW,"FlashSystem 7300 (4657-12G)",N/A,N/A,,465712G,2022-03-04,77275,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"FlashSystem 7300 (4657-92G)",N/A,N/A,,465792G,2022-03-04,77275,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM System Storage (3380-AD4) - Withdrawal notification",N/A,N/A,,3380AD4,1985-02-05,,1990-08-30,,N/A,N/A,2004-12-31,,,,W,0,,,01-25-2024
HW,"IBM RS/6000 Tape Drives (7207-001)",N/A,N/A,,7207001,1986-06-17,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM RS/6000 41T Server (7006-41T)",N/A,N/A,,700641T,1994-06-03,,1997-01-10,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM RS/6000 J40 Server (7013-J40)",N/A,N/A,,7013J40,1996-07-23,,1998-01-08,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"AS/400 Series System (9402-236) - Withdrawal notification",N/A,N/A,,9402236,1994-08-22,,1997-12-12,,N/A,N/A,2011-12-31,,,,W,0,,,01-25-2024
HW,"IBM RS/6000 R00 Server (7015-R50)",N/A,N/A,,7015R50,1980-02-15,,1980-02-15,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 800 (2066-0CF) - Withdrawal notification",N/A,N/A,,20660CF,2002-03-29,,2005-09-14,,N/A,N/A,2014-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 800 (2066-0C1)",N/A,N/A,,20660C1,2002-03-29,,2005-09-14,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 800 (2066-0X2)",N/A,N/A,,20660X2,2002-12-09,,2005-09-14,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 800 (2066-004) - Withdrawal notification",N/A,N/A,,2066004,2002-03-29,,2005-09-14,,N/A,N/A,2014-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-1C2)",N/A,N/A,,20641C2,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-1C9)",N/A,N/A,,20641C9,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-100) - Withdrawal notification",N/A,N/A,,2064100,2001-03-30,,2006-06-30,,N/A,N/A,2014-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-102)",N/A,N/A,,2064102,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-106) - Withdrawal notification",N/A,N/A,,2064106,2000-12-18,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-109) - Withdrawal notification",N/A,N/A,,2064109,2000-12-18,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-111)",N/A,N/A,,2064111,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-116)",N/A,N/A,,2064116,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-2C4) - Withdrawal notification",N/A,N/A,,20642C4,2002-05-15,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-211)",N/A,N/A,,2064211,2002-05-15,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-212)",N/A,N/A,,2064212,2002-05-15,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-213)",N/A,N/A,,2064213,2002-05-15,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-2C7)",N/A,N/A,,20642C7,2002-05-15,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-2C9)",N/A,N/A,,20642C9,2002-05-15,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Tape Drive (7205-440) - Withdrawal notification",N/A,N/A,,7205440,2001-03-30,,2003-09-26,,N/A,N/A,2015-01-31,60547,,,W,0,,,01-25-2024
HW,"FlashSystem 7300 (4657-24G)",N/A,N/A,,465724G,2022-03-04,77275,,,N/A,N/A,,,,,W,0,,,01-22-2024
HW,"IBM System Storage (3995-C48) - Withdrawal notification",N/A,N/A,,3995C48,1997-02-28,,2004-07-15,,N/A,N/A,2012-12-31,,,,W,0,,,01-25-2024
HW,"Virtual Arrary Storage (9393-T82) - Withdrawal notification",N/A,N/A,,9393T82,1997-04-08,,1999-06-18,,N/A,N/A,2009-12-31,,,,W,0,,,01-25-2024
HW,"IBM Tape Drive (7207-012)",N/A,N/A,,7207012,1986-06-17,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM System Storage (5394-01B) - Withdrawal notification",N/A,N/A,,539401B,1988-06-21,,1998-12-08,,N/A,N/A,2005-12-31,,,,W,0,,,01-25-2024
HW,"IBM RS/6000 380 Server (7012-380)",N/A,N/A,,7012380,1993-05-18,,1996-05-20,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM RS/6000 43P Server (7248-132) - Withdrawal notification",N/A,N/A,,7248132,2008-10-16,,1997-07-19,,N/A,N/A,2003-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 800 (2066-0A2)",N/A,N/A,,20660A2,2002-03-29,,2005-09-14,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-1C1)",N/A,N/A,,20641C1,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-1C6)",N/A,N/A,,20641C6,2000-12-18,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-1C8) - Withdrawal notification",N/A,N/A,,20641C8,2000-12-18,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-108) - Withdrawal notification",N/A,N/A,,2064108,2000-12-18,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-114) - Withdrawal notification",N/A,N/A,,2064114,2000-12-18,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-115) - Withdrawal notification",N/A,N/A,,2064115,2000-12-18,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-2C1)",N/A,N/A,,20642C1,2002-05-15,,2006-06-30,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"zSeries 900 (2064-2C5) - Withdrawal notification",N/A,N/A,,20642C5,2002-05-15,,2006-06-30,,N/A,N/A,2013-12-31,,,,W,0,,,01-25-2024
HW,"S/390 Two-way Processor",N/A,N/A,,9672R22,1995-10-31,,2005-03-31,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM System/390 Parallel Enterprise Server - Generation 5 - Withdrawal notification",N/A,N/A,,9672RX6,1998-09-30,,2005-03-31,,N/A,N/A,2010-12-31,,,,W,0,,,01-25-2024
HW,"SAN Cisco MDS Collection (2031-232)",N/A,N/A,,2031232,2002-05-21,,2004-10-28,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM DS8000 (2244-OEL)",N/A,N/A,,2244OEL,2004-12-03,,2020-08-11,75950,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM DS8000 (2244-PTC)",N/A,N/A,,2244PTC,2004-12-03,,2020-08-11,75950,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Tape Drive (3599-005)",N/A,N/A,,3599005,2000-02-15,,2008-12-26,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"FlashSystem 7300 (4657-924)",N/A,N/A,,4657924,2022-03-04,77275,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"FlashSystem 7300 (4657-U7D)",N/A,N/A,,4657U7D,2022-03-04,77275,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"SAN Cisco MDS Collection (2032-064)",N/A,N/A,,2032064,2001-04-27,,2010-05-11,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"SAN Cisco MDS Collection (2032-C36)",N/A,N/A,,2032C36,2000-10-03,,2002-10-11,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Tape Drive (3480-A22) - Withdrawal notification",N/A,N/A,,3480A22,1984-03-22,,1991-05-20,,N/A,N/A,2012-12-31,,,,W,0,,,01-25-2024
HW,"IBM System Storage DS400 (1700-2RD) - Withdrawal notification",N/A,N/A,,17002RD,2004-09-07,,2004-09-07,,N/A,N/A,2004-09-07,,,,W,0,,,01-25-2024
HW,"IBM System Storage (3995-C62) - Withdrawal notification",N/A,N/A,,3995C62,1996-05-31,,2004-07-15,,N/A,N/A,2012-12-31,,,,W,0,,,01-25-2024
HW,"IBM System Storage (7131-105) - Withdrawal notification",N/A,N/A,,7131105,1995-05-22,,1999-11-24,,N/A,N/A,2010-12-31,,,,W,0,,,01-25-2024
HW,"SAN Cisco MDS Collection (2032-C40)",N/A,N/A,,2032C40,2002-09-03,,2005-07-29,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM TotalStorage Tape Drive (3589-007)",N/A,N/A,,3589007,2003-06-06,,2009-05-29,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM System Storage EXP395 Expansion Unit (1814-92A) - Withdrawal notification",N/A,N/A,,181492A,2009-10-20,,2014-07-08,60445,N/A,N/A,2018-01-31,71676,,,W,0,,,01-25-2024
HW,"IBM System Storage (3996-080) - Withdrawal notification",N/A,N/A,,3996080,2005-10-28,,2008-12-26,,N/A,N/A,2012-12-31,,,,W,0,,,01-25-2024
HW,"IBM System Storage (9392-B13) - Withdrawal notification",N/A,N/A,,9392B13,1994-06-15,,1997-03-14,,N/A,N/A,2008-12-31,,,,W,0,,,01-25-2024
HW,"IBM Tape Drive (7214-TT2)",N/A,N/A,,7214TT2,2008-11-21,,2010-02-23,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Storage Networking SAN24B-6 (8969-F24)",N/A,N/A,,8969F24,2022-06-03,77326,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"SAN Volume Controller (2147-SV3)",N/A,N/A,,2147SV3,2022-03-04,77277,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"SAN Volume Controller (2145-SV3)",N/A,N/A,,2145SV3,2022-03-04,77277,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM DS8980F (5341-998)",N/A,N/A,,5341998,2022-05-31,77418,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM DS8910F (5341-994)",N/A,N/A,,5341994,2022-05-31,77418,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM DS8910F (5341-993)",N/A,N/A,,5341993,2022-05-31,77418,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM DS8950F (5341-996)",N/A,N/A,,5341996,2022-05-31,77418,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM DS8900F (5341-E96)",N/A,N/A,,5341E96,2022-05-31,77418,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Security QRadar Core Appliance XX28 G2 (4380-Q2E) - Withdrawal notification",N/A,N/A,,4380Q2E,2014-04-25,59984,2018-06-12,73910,N/A,N/A,2021-12-31,76041,,,W,0,,,01-25-2024
HW,"IBM Security QRadar xx28-C Packet Capture Core Appliance (4531-G2F)",N/A,N/A,,4531G2F,2015-05-12,61261,2018-06-12,73910,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM LinuxONE Rockhopper (2965-L10)",N/A,N/A,,2965L10,2016-03-10,70663,2018-04-10,73749,N/A,N/A,2024-12-31,78376,,,W,0,,,01-29-2024
HW,"IBM z13s (2965-N20)",N/A,N/A,,2965N20,2016-03-10,70663,2018-04-10,73749,N/A,N/A,2024-12-31,78376,,,W,0,,,06-28-2024
HW,"- None -",N/A,N/A,,2965N10,2016-03-10,70663,2018-04-10,73749,N/A,N/A,2024-12-31,78376,,,W,0,,,06-28-2024
HW,"IBM z13 (2964-N30)",N/A,N/A,,2964N30,2015-03-09,61029,2018-04-10,73749,N/A,N/A,2024-12-31,78376,,,W,0,,,01-25-2024
HW,"IBM z13 (2964-N63)",N/A,N/A,,2964N63,2015-03-09,61029,2018-04-10,73749,N/A,N/A,2024-12-31,78376,,,W,0,,,01-25-2024
HW,"IBM z13 (2964-NC9)",N/A,N/A,,2964NC9,2015-03-09,61029,2018-04-10,73749,N/A,N/A,2024-12-31,78376,,,W,0,,,01-25-2024
HW,"IBM z13 (2964-NE1)",N/A,N/A,,2964NE1,2015-03-09,61029,2018-04-10,73749,N/A,N/A,2024-12-31,78376,,,W,0,,,01-25-2024
HW,"IBM z13 (2964-N96)",N/A,N/A,,2964N96,2015-03-09,61029,2018-04-10,73749,N/A,N/A,2024-12-31,78376,,,W,0,,,01-25-2024
HW,"IBM Elastic Storage System 3500 (5141-FN2)",N/A,N/A,,5141FN2,2022-05-20,77254,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Storage Networking SAN128B-7 (8969-R96)",N/A,N/A,,8969R96,2022-06-03,77514,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Storage Networking SAN128B-7 (8969-P96)",N/A,N/A,,8969P96,2022-06-03,77514,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Power S1024 (9105-42A)",N/A,N/A,,910542A,2022-07-22,77371,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"Magnetic Stripe Device (4777-002)",N/A,N/A,,4777002,2000-11-09,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Storwize V7000 Storage (2076-312)",N/A,N/A,,6195524,2014-09-26,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"Pin Pad Magnetic Stripe Reader (9778-M01)",N/A,N/A,,9778M01,2006-03-02,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"PureApplication System W1500 (8283-3D2)",N/A,N/A,,82833D2,2014-10-09,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"AS/400E Series Server (9402-600)",N/A,N/A,,9402600,2011-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"Power Server Firmware (9100-PHY)",N/A,N/A,,9100PHY,2009-06-15,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1A4)",N/A,N/A,,91231A4,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1A8)",N/A,N/A,,91231A8,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1B2)",N/A,N/A,,91231B2,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1B4)",N/A,N/A,,91231B4,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1B6)",N/A,N/A,,91231B6,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1C1)",N/A,N/A,,91231C1,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1C6)",N/A,N/A,,91231C6,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9124-1R1)",N/A,N/A,,91241R1,2013-01-31,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9124-AR1)",N/A,N/A,,9124AR1,2013-01-31,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9124-CR1)",N/A,N/A,,9124CR1,2013-01-31,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9124-CT1)",N/A,N/A,,9124CT1,2013-01-31,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter QS Series Server (0793-38A)",N/A,N/A,,079338A,2010-01-07,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter QS Series Server (0793-40G)",N/A,N/A,,079340G,2010-01-07,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-42B)",N/A,N/A,,884242B,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-4TA)",N/A,N/A,,88424TA,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-4TE)",N/A,N/A,,88424TE,2013-01-31,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-4TJ)",N/A,N/A,,88424TJ,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-4TN)",N/A,N/A,,88424TN,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-4TV)",N/A,N/A,,88424TV,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-I7C)",N/A,N/A,,8842I7C,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-PBC)",N/A,N/A,,8842PBC,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-RTN)",N/A,N/A,,8842RTN,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8844-31A)",N/A,N/A,,884431A,2005-12-29,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter Boot Disk System (1726-22B)",N/A,N/A,,172622B,2007-08-01,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM System Storage DS3200 (1726-22T)",N/A,N/A,,172622T,2007-08-01,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM System Storage DS3300 (1726-32E)",N/A,N/A,,172632E,2007-08-01,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM System Storage EXP3000 Expansion Unit (1727-01M)",N/A,N/A,,172701M,2007-08-01,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Storage Networking SAN32B-2 (2005-32B)",N/A,N/A,,200532B,2004-04-28,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"Cisco MDS 9124 for IBM System Storage Switch (2417-24C)",N/A,N/A,,241724C,2008-05-12,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Storage Networking Ethernet Switch B24C (4002-BC2)",N/A,N/A,,4002BC2,2009-04-16,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM TotalStorage NAS 300G (5196-G25)",N/A,N/A,,5196G25,2003-01-14,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM Storwize V3500 (2071-CU2)",N/A,N/A,,2071CU2,2014-09-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"TS2900 Tape Autoloader (3572-S4E)",N/A,N/A,,3572S4E,2018-01-17,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM TS2240 Tape Drive (3580-E4S)",N/A,N/A,,3580E4S,2018-01-17,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"IBM TS2230 Tape Drive (3580-S3V)",N/A,N/A,,3580S3V,2018-01-17,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"Magnetic Stripe Device (9777-M01)",N/A,N/A,,9777M01,2000-11-09,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"PureApplication System W1500 (8283-18X)",N/A,N/A,,828318X,2014-10-09,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"PureApplication System W1500 (8283-3G2)",N/A,N/A,,82833G2,2014-10-09,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"SAN Cisco MDS Collection (2042-256)",N/A,N/A,,2042256,2011-06-24,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"TS3500 Tape Library (3584-001)",N/A,N/A,,3584001,2018-01-17,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"HMC Machine Control Program (9100-HMC)",N/A,N/A,,9100HMC,2008-11-12,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1A2)",N/A,N/A,,91231A2,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1A7)",N/A,N/A,,91231A7,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9123-1C5)",N/A,N/A,,91231C5,2006-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9124-1T1)",N/A,N/A,,91241T1,2013-01-31,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9124-2R1)",N/A,N/A,,91242R1,2013-01-31,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"OpenPower Series Server (9124-AR4)",N/A,N/A,,9124AR4,2013-01-31,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"AS/400 Series Server (9404-C10)",N/A,N/A,,9404C10,2011-01-11,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"PureApplication System W1700 (8278-3D2)",N/A,N/A,,82783D2,2017-01-18,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"PureApplication System W1700 (8278-3G2)",N/A,N/A,,82783G2,2017-01-18,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-42C)",N/A,N/A,,884242C,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-42E)",N/A,N/A,,884242E,2013-01-31,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-42K)",N/A,N/A,,884242K,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-42Q)",N/A,N/A,,884242Q,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-42V)",N/A,N/A,,884242V,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-42X)",N/A,N/A,,884242X,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-4TB)",N/A,N/A,,88424TB,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-4TC)",N/A,N/A,,88424TC,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-4TM)",N/A,N/A,,88424TM,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-PBG)",N/A,N/A,,8842PBG,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
HW,"BladeCenter JS Series Server (8842-RTK)",N/A,N/A,,8842RTK,2004-01-05,,,,N/A,N/A,,,,,W,0,,,01-25-2024
